@relation vehicle-weka.filters.unsupervised.attribute.Standardize

@attribute COMPACTNESS numeric
@attribute CIRCULARITY numeric
@attribute 'DISTANCE CIRCULARITY' numeric
@attribute 'RADIUS RATIO' numeric
@attribute 'PR.AXIS ASPECT RATIO' numeric
@attribute 'MAX.LENGTH ASPECT RATIO' numeric
@attribute 'SCATTER RATIO' numeric
@attribute ELONGATEDNESS numeric
@attribute 'PR.AXIS RECTANGULARITY' numeric
@attribute 'MAX.LENGTH RECTANGULARITY' numeric
@attribute 'SCALED VARIANCE_MAJOR' numeric
@attribute 'SCALED VARIANCE_MINOR' numeric
@attribute 'SCALED RADIUS OF GYRATION' numeric
@attribute 'SKEWNESS ABOUT_MAJOR' numeric
@attribute 'SKEWNESS ABOUT_MINOR' numeric
@attribute 'KURTOSIS ABOUT_MAJOR' numeric
@attribute 'KURTOSIS ABOUT_MINOR' numeric
@attribute 'HOLLOWS RATIO' numeric
@attribute class {0,1,2,3}

@data
-1.053921,-0.301741,-1.020107,-1.462136,-0.975356,-0.775311,-0.626839,0.648551,-0.610593,-0.206592,-0.656965,-0.678644,-0.021609,1.941749,0.329975,-1.186766,-1.611406,-1.967037,2
-0.932481,-0.301741,-0.893296,-0.56587,0.292352,0.094024,-0.927636,0.904582,-0.996375,-0.344374,-0.879931,-0.876728,-0.021609,-0.462426,-0.076666,-1.410699,0.497632,0.72157,3
0.767689,0.994884,1.389297,-0.177488,-1.228898,0.311358,1.117786,-1.143665,0.932534,1.10234,0.903802,1.081475,0.562171,-0.462426,-0.279986,0.940598,-0.151303,0.049418,0
0.524807,0.184493,0.374811,0.659028,0.165581,-0.557978,0.696669,-0.887634,0.546752,-0.06881,0.840097,0.696626,-0.021609,0.071835,-0.889946,1.500431,0.822099,0.183849,2
-0.81104,-0.625897,-0.386053,-0.117737,0.672665,-0.340644,-0.626839,0.520535,-0.610593,-0.551048,-0.561407,-0.639027,-0.697566,-0.061731,0.126654,0.044866,-0.151303,-0.085012,2
-1.296803,-0.787975,-1.844377,-1.64139,-1.102127,-0.557978,-1.108115,1.544659,-0.996375,-0.551048,-1.485126,-1.091791,-0.543939,1.808184,0.329975,-0.626933,-2.098107,-1.698176,3
-1.053921,-1.112132,-1.210323,-1.163381,-0.848585,-0.340644,-1.408912,1.80069,-1.382157,-1.239959,-1.644388,-1.250258,-0.943368,-1.130253,2.769816,-0.514967,0.984333,0.72157,0
2.103536,1.31904,1.642919,1.256539,-0.08796,0.528691,1.147865,-1.143665,0.932534,1.309013,0.903802,1.109773,1.268852,-1.130253,2.973136,-1.186766,1.146566,1.259291,1
1.132011,1.805274,1.135676,0.479775,-0.341502,0.528691,1.418583,-1.27168,1.318316,1.72236,0.967506,1.381431,1.361028,0.338965,1.753215,-0.179067,-0.47577,-0.219442,0
-0.203837,-0.950053,-0.386053,0.330397,1.179748,-0.557978,-0.50652,0.264505,-0.610593,-1.171068,-0.306588,-0.508857,-0.974093,-0.061731,-0.076666,0.156833,0.984333,0.58714,2
-0.689599,-0.625897,-0.132432,-0.655496,0.03881,-0.12331,-0.686998,0.520535,-0.610593,-0.275483,-0.625112,-0.689963,-0.421038,-0.195296,-0.483306,0.380766,-0.151303,0.183849,3
-1.175362,-1.112132,-1.400539,-1.223132,-0.721814,-0.775311,-1.108115,1.160612,-0.996375,-1.239959,-1.294012,-1.012557,-1.035544,0.338965,0.329975,-0.962833,-0.638004,-1.026024,0
-0.568159,-0.139663,-0.132432,0.659028,0.545894,-0.557978,-0.205723,-0.119542,-0.224811,-0.344374,0.011935,-0.248518,0.162742,-0.863122,1.346575,-0.179067,0.822099,0.452709,0
-0.082396,0.346571,0.12119,1.077286,1.179748,-0.340644,0.215394,-0.631603,0.16097,0.275646,0.043788,0.204245,0.807973,-0.328861,0.126654,0.716665,1.471033,0.72157,2
1.253451,1.156962,1.199081,1.107161,0.03881,0.311358,0.877148,-1.015649,0.932534,0.895666,0.585278,0.832455,0.900149,-1.130253,-0.889946,-0.850866,0.984333,1.124861,0
-1.539684,-0.301741,-0.893296,-0.625621,0.292352,-0.340644,-0.566679,0.520535,-0.610593,-0.275483,-0.433998,-0.622048,-0.113785,1.006792,-1.093266,-1.186766,-1.124705,-1.429315,2
-0.689599,0.022415,-0.005621,-0.416492,-0.721814,-0.12331,-0.44636,0.264505,-0.610593,0.068973,-0.274736,-0.469241,-0.144511,-0.462426,-0.686626,-1.410699,-0.151303,-0.353873,1
1.132011,0.994884,1.452703,0.151143,-0.721814,0.528691,1.238104,-1.143665,1.318316,1.033449,1.063063,1.189006,1.453204,0.071835,0.329975,-0.403,-0.313537,0.049418,1
-1.296803,0.184493,-0.893296,-0.894501,-0.341502,-0.557978,-0.566679,0.39252,-0.610593,-0.137701,-0.529555,-0.588091,0.254918,0.2054,-0.279986,-1.074799,-0.638004,-0.622733,2
-1.782565,-1.112132,-1.717566,-1.462136,-0.848585,-0.775311,-0.807317,0.904582,-0.610593,-1.377742,-1.13475,-0.820132,-0.912642,1.140357,-0.483306,-1.186766,-1.449172,-1.698176,1
0.403367,1.643196,1.325892,0.838281,0.165581,0.528691,1.388503,-1.27168,1.318316,1.653469,0.967506,1.341814,1.361028,0.338965,-0.279986,1.276498,-0.638004,-0.219442,0
-1.296803,-0.950053,-0.829891,-1.253008,-0.975356,-0.775311,-1.017875,1.032597,-0.996375,-1.171068,-1.071045,-0.938983,-0.390313,-0.462426,1.956535,-0.7389,-0.313537,-0.757164,0
0.524807,-1.112132,-0.639675,0.688903,0.926206,-0.775311,-0.085404,-0.375572,-0.224811,-1.171068,0.011935,-0.073072,-1.127719,-0.328861,-1.093266,-1.074799,1.795501,0.856,2
-0.446718,0.508649,-0.322648,-1.10363,-0.721814,0.311358,-0.356121,0.39252,-0.224811,1.10234,-0.625112,-0.486219,0.377819,0.739661,-1.093266,-1.074799,-1.124705,-0.622733,3
-1.053921,-0.301741,-1.020107,-1.37251,-0.848585,-0.340644,-0.566679,0.520535,-0.610593,-0.137701,-0.529555,-0.644687,-0.052335,1.407488,-0.483306,0.268799,-1.449172,-1.698176,2
-1.539684,0.022415,-0.893296,-0.446368,0.926206,2.919364,-0.5366,0.520535,-0.610593,-0.06881,-0.083622,-0.593751,0.347094,2.075314,-1.093266,-0.291034,-1.449172,-1.429315,2
-0.446718,0.508649,0.184595,-0.356741,0.292352,0.528691,-0.235802,0.264505,-0.224811,1.309013,-0.433998,-0.367369,0.347094,0.2054,-0.686626,0.380766,-0.638004,-0.085012,3
1.253451,1.31904,1.642919,1.04741,0.292352,0.528691,1.538902,-1.27168,1.704098,1.653469,1.190473,1.511601,0.869424,-0.195296,1.549895,1.948297,0.010931,0.990431,1
0.160485,-0.301741,0.882054,0.987659,0.419123,0.311358,0.60643,-0.759619,0.546752,-0.344374,0.903802,0.532499,-0.267412,-0.195296,-0.076666,1.612397,0.173164,0.183849,0
-0.082396,-0.463819,1.008865,0.688903,0.165581,0.094024,0.486111,-0.631603,0.546752,-0.68883,0.553426,0.385351,-0.052335,-0.328861,0.736615,0.940598,0.010931,0.183849,1
-0.81104,-1.112132,-0.70308,-1.37251,-1.102127,-0.12331,-0.957716,1.032597,-0.996375,-1.446633,-0.975488,-0.922004,-0.912642,0.338965,-1.296586,-0.403,-1.286939,-1.294885,1
1.253451,1.805274,0.882054,1.85405,1.56006,0.528691,1.538902,-1.399696,1.704098,1.653469,1.094916,1.545558,1.330303,0.071835,-0.076666,0.380766,-0.47577,-0.085012,0
0.160485,-0.625897,-0.005621,0.031641,0.419123,0.094024,-0.717078,0.648551,-0.610593,-0.206592,-0.816226,-0.712601,-1.066269,-1.130253,-0.483306,-0.514967,1.633267,1.528152,3
1.374892,1.481118,1.452703,1.31629,0.672665,0.311358,0.937307,-1.015649,0.932534,1.033449,0.808245,0.88905,1.207402,-0.595992,0.736615,0.828632,0.173164,0.318279,0
1.496333,1.643196,0.882054,0.808406,-0.214731,0.746025,1.568982,-1.399696,1.704098,1.72236,1.158621,1.568196,1.207402,-0.061731,0.533295,0.044866,-0.47577,0.049418,0
-0.932481,-0.950053,0.12119,-0.595745,-0.595044,-0.12331,-0.386201,0.264505,-0.224811,-1.033286,-0.115474,-0.463581,-0.543939,0.2054,-1.296586,1.164531,-0.962471,-0.757164,0
0.160485,0.670727,0.628433,0.718779,0.03881,0.311358,0.275553,-0.503588,0.16097,0.413428,0.362311,0.215564,-0.113785,-1.130253,-0.889946,-1.410699,1.471033,1.393722,0
0.646248,1.967352,1.135676,0.24077,-0.975356,0.963359,1.659221,-1.399696,1.704098,2.755728,1.094916,1.619132,1.176677,-0.061731,-0.483306,-0.626933,-0.638004,0.318279,0
-0.568159,-0.463819,-1.020107,-1.312759,-1.102127,-0.340644,-1.138194,1.288628,-0.996375,-0.275483,-0.848079,-1.052174,-0.390313,0.071835,0.736615,0.492732,-0.151303,-0.622733,3
0.160485,0.670727,-0.005621,-0.894501,-0.721814,0.528691,-0.295962,0.264505,-0.224811,0.964558,-0.497703,-0.423964,0.316369,0.338965,0.126654,-0.291034,-1.124705,-0.622733,3
0.403367,-1.27421,-0.766486,0.121268,0.545894,-0.340644,-0.5366,0.264505,-0.610593,-1.308851,-0.688817,-0.531496,-1.7115,-0.996688,-1.296586,0.380766,1.957734,1.662582,2
0.767689,0.346571,-0.766486,0.479775,1.052977,-0.340644,-0.205723,-0.119542,-0.224811,0.344537,-0.306588,-0.191923,-0.08306,-0.595992,0.533295,-0.7389,1.795501,1.259291,2
1.739214,0.670727,1.706324,1.04741,-0.08796,0.528691,1.298264,-1.27168,1.318316,0.757884,1.28603,1.2739,1.238127,-0.195296,1.956535,-0.179067,0.173164,0.452709,1
-0.203837,0.184493,0.057784,-0.446368,-0.721814,-0.557978,-0.265882,0.008474,-0.224811,0.000081,-0.115474,-0.327752,0.285643,-0.195296,0.736615,-0.850866,-0.47577,-0.622733,1
-1.418243,-1.436288,-1.971188,-1.64139,-1.102127,-0.992645,-1.017875,1.160612,-0.996375,-1.515524,-1.230307,-0.97294,-0.943368,1.808184,1.753215,-0.962833,-1.286939,-1.832606,1
2.103536,2.12943,1.452703,0.420023,-1.355668,-0.557978,2.89249,-1.911757,3.247226,1.791251,3.069763,3.271719,2.467138,1.674618,-0.483306,-0.514967,-1.286939,-1.698176,2
-0.81104,0.022415,-1.020107,-0.894501,-0.468273,-0.12331,-0.867477,0.776566,-0.996375,0.000081,-0.656965,-0.825792,0.009116,0.071835,-0.686626,-0.067101,-0.151303,0.049418,3
0.039045,0.184493,-0.322648,0.001766,-0.214731,-0.12331,-0.326042,0.136489,-0.224811,0.000081,-0.242884,-0.378688,0.193468,-0.729557,1.143255,-1.186766,0.659865,0.452709,1
0.160485,-0.301741,-0.386053,-0.804874,-0.595044,0.311358,-0.5366,0.39252,-0.610593,0.068973,-0.497703,-0.571112,-0.482489,-0.195296,-0.889946,1.164531,-0.313537,0.58714,3
-0.446718,-0.139663,-0.639675,-0.356741,0.292352,-0.12331,-0.957716,0.904582,-0.996375,-0.275483,-0.943636,-0.888047,-0.113785,-0.996688,0.533295,-0.962833,1.146566,0.990431,3
-0.082396,-1.760444,-1.020107,-0.864625,-0.721814,-0.340644,-1.168274,1.288628,-0.996375,-1.928871,-1.198455,-1.069152,-1.865126,-1.397384,-0.279986,1.836331,1.957734,1.528152,0
-0.082396,-0.950053,0.311406,0.420023,0.292352,-0.12331,0.004836,-0.119542,-0.224811,-0.964395,0.362311,-0.10137,-0.789741,-0.061731,0.126654,1.388464,-0.151303,-0.085012,1
-0.568159,0.184493,0.12119,-0.177488,0.545894,0.528691,-0.295962,0.264505,-0.224811,0.757884,-0.497703,-0.406986,0.039841,-0.061731,-1.093266,0.828632,-0.47577,0.183849,3
1.496333,1.481118,1.199081,1.58517,0.672665,0.746025,1.599061,-1.399696,1.704098,1.72236,1.254178,1.590834,0.777248,-0.328861,-0.686626,-0.962833,-0.313537,0.72157,1
-0.932481,-1.436288,-0.259243,-0.685372,-0.468273,-0.340644,-1.017875,1.160612,-0.996375,-1.653306,-1.071045,-0.961621,-0.820467,-0.863122,-1.296586,1.388464,0.173164,-0.085012,1
-1.053921,-1.436288,-1.020107,-1.37251,-0.848585,-0.775311,-1.469071,1.928705,-1.382157,-1.377742,-1.548831,-1.289875,-1.342796,0.071835,-1.093266,0.604699,-0.47577,-0.757164,3
